hospital_id,department,medicine_id,stock_quantity,last_updated
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,3cceba7e-5371-4d7c-b960-c65ac0a2a124,130,2025-11-25 21:10:12.224364+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,73a0fee7-1da3-4168-9bcd-4b3abdfa98a6,157,2025-11-25 21:10:12.225100+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,622dae53-b15b-43f4-8703-e1e52734a1a0,196,2025-11-25 21:10:12.225809+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,4aa56f1f-a184-4d57-9ee4-c4022908d310,54,2025-11-25 21:10:12.226502+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,cd91dfc6-dffa-4a0b-be35-d490dfa97290,72,2025-11-25 21:10:12.227323+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,fc1d3e21-f238-4058-9f4a-1dc483ae81e3,94,2025-11-25 21:10:12.228069+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,35f4ba86-4cb3-45cd-b252-73a9b503ba7e,24,2025-11-25 21:10:12.228802+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,a94dc54c-2a68-49a1-97fd-3a5cb30d10f5,83,2025-11-25 21:10:12.229520+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,44714fe2-28c2-401f-8ae8-b92d0bd73e72,110,2025-11-25 21:10:12.230228+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,a873047e-f0c4-40d3-80cb-f03caed43028,147,2025-11-25 21:10:12.230930+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,b6bd05d9-a03d-4583-a4d8-dc3dfa382188,200,2025-11-25 21:10:12.231637+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,f6193568-6387-41aa-96bb-acd86707974a,145,2025-11-25 21:10:12.232332+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,5e7d6d49-8785-4c0b-96ca-a0da29b33efb,163,2025-11-25 21:10:12.233025+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,eb02906f-9ec6-4598-8fb3-51ac80a5349f,174,2025-11-25 21:10:12.233742+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,39283060-a285-4632-a95b-1528a549bb30,165,2025-11-25 21:10:12.234449+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,0d31180c-3ec5-409f-98fb-ba5b68c681af,70,2025-11-25 21:10:12.235139+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,05d8a01e-58da-4285-a6b4-6b7a624d7dfe,184,2025-11-25 21:10:12.235862+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,a3c27677-6501-4b4c-87dc-be426f7be817,45,2025-11-25 21:10:12.236580+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,e67d3e4f-1683-4661-8ad3-496464a90422,197,2025-11-25 21:10:12.237322+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Pediatrics,81301eb4-6969-4deb-82de-ce3ea9a57265,148,2025-11-25 21:10:12.238069+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,4a928e53-9923-4fe1-970d-5cb0fd69ec3c,175,2025-11-25 21:10:12.239591+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,8a3fee40-aafd-47b5-a4d9-97cd7d965198,148,2025-11-25 21:10:12.240403+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,e841c484-f095-478f-9490-50778421bfa9,97,2025-11-25 21:10:12.241146+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,62deb524-0890-4469-9765-49ada9eb1dc8,150,2025-11-25 21:10:12.241861+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,411baa74-2c3c-4193-93c1-21e5fc02e6ac,23,2025-11-25 21:10:12.242717+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,4525c26c-896d-42e0-b2e1-77fa4a4b3b55,196,2025-11-25 21:10:12.243636+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,a511393e-a482-4fda-b5d2-5c1a1b286455,150,2025-11-25 21:10:12.244395+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,625aac2b-de5d-4293-8c42-8254206dbd7f,155,2025-11-25 21:10:12.245108+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,b06297ab-acc2-4a2e-9c4e-6968c426faa5,174,2025-11-25 21:10:12.245814+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,f9e3c2a0-d0de-4b38-9434-0e40a5079c09,118,2025-11-25 21:10:12.246527+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,7e9a0fcb-a022-4281-af44-ce11801e3c26,41,2025-11-25 21:10:12.247215+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,ef40e3ed-aa19-46d8-a134-a0aa15b97df6,142,2025-11-25 21:10:12.247903+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,864d2e1a-76cf-425e-94b3-edc32f824d22,124,2025-11-25 21:10:12.248602+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,f70f3141-5d23-4c83-b0c9-66d0b9987ad3,80,2025-11-25 21:10:12.249291+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,47573acf-961c-4b20-a2be-af33e473a88d,131,2025-11-25 21:10:12.249976+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,cc51163d-932f-44cd-97d0-3076f2811118,51,2025-11-25 21:10:12.250683+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,ae5a99b9-1f45-4f27-b977-95e8e275e270,25,2025-11-25 21:10:12.251394+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,9a5f0aaf-2666-401e-94d1-4b19372f886d,172,2025-11-25 21:10:12.252086+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,a007a9c6-95be-4d1e-b4a3-b672b681a4da,111,2025-11-25 21:10:12.252839+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,60630059-257a-4703-8304-98d7ef9a27e2,14,2025-11-25 21:10:12.253595+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,cf8a82ac-a9c5-44b0-9b5f-435d3821d159,166,2025-11-25 21:10:12.254410+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,0d0c3d5e-d310-42bd-8755-47583aa39a54,31,2025-11-25 21:10:12.255170+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,8484e8e2-87ef-4ef1-a714-2ebef4a68e71,60,2025-11-25 21:10:12.255879+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,0d14cf40-5c70-443f-96c6-e639c1c06287,142,2025-11-25 21:10:12.256587+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,a5007fce-0b22-4c58-8426-5b15ef518fff,158,2025-11-25 21:10:12.257297+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,21e9d147-727e-4ec9-b4e7-8f1eb25d0591,95,2025-11-25 21:10:12.257992+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Gynecology & Obstetrics,9ca209dd-1eef-4943-a27f-baed1601ce97,182,2025-11-25 21:10:12.258795+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,33937d55-a37e-4545-a0ee-e40ba64cdaae,31,2025-11-25 21:10:12.261462+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,ac1c5d09-23e6-44b4-8543-126e597b41d9,33,2025-11-25 21:10:12.262236+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,b3f87641-d3a6-4891-9aea-413fa8275775,173,2025-11-25 21:10:12.262991+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,d393b0f8-fead-4200-ad54-97c4c627b4ef,103,2025-11-25 21:10:12.263702+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,d4f0a94b-2dc5-4f58-a578-2158c90e7c47,142,2025-11-25 21:10:12.264419+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,073eb937-22fb-496d-9533-9213090f89e2,29,2025-11-25 21:10:12.265149+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,6188aa26-a786-4a86-a16b-e06553920c5a,90,2025-11-25 21:10:12.265875+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,79d269fe-276f-431f-ac5a-6b813812d8d0,62,2025-11-25 21:10:12.266592+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,295d8269-65a7-4252-9be6-b304b50dcfe5,155,2025-11-25 21:10:12.267302+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,c121b290-09de-430c-b6c3-fafadd11a05a,123,2025-11-25 21:10:12.268014+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,6a2829c9-3b33-4f3a-a3d1-5f4d5272218e,26,2025-11-25 21:10:12.268727+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,e7109eda-9675-41ab-b2cc-468dd6fb340b,163,2025-11-25 21:10:12.269457+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,2007c0c6-6514-4352-9228-cb3c75bf5882,111,2025-11-25 21:10:12.270218+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,76a58aa9-eff5-4a6a-a865-9b3a9fff774e,152,2025-11-25 21:10:12.271002+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,37b3410a-c189-421b-b497-01e1dda19bc9,50,2025-11-25 21:10:12.271754+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,8ec445bc-011b-43e4-9de7-3ca6ecdc7c3a,126,2025-11-25 21:10:12.272484+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,389dd4a5-a0c6-4786-98be-1202c0995fd3,115,2025-11-25 21:10:12.273181+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,d3080d1b-33bc-401c-9442-cfb15ef3ad94,63,2025-11-25 21:10:12.273878+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,e10a0984-858d-439a-9b4a-8a010e255356,49,2025-11-25 21:10:12.274649+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,3160cd8e-1e55-4ddb-bc18-b80f3d8ea41b,153,2025-11-25 21:10:12.275354+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,b55f73d5-5d32-4df6-b3f3-544ac05fec48,138,2025-11-25 21:10:12.276059+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,4045ba70-75e2-471f-83ad-53909d76beb7,24,2025-11-25 21:10:12.276775+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,254ac8aa-c091-4a50-9855-f78618068c12,198,2025-11-25 21:10:12.277473+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,ad10d49d-58e3-4042-99ce-f765e21d6f05,181,2025-11-25 21:10:12.278177+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,32c8f394-17db-41ed-b91e-a4dab0ca65db,195,2025-11-25 21:10:12.278870+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,a7d645c3-3984-4036-a993-51098eee3320,139,2025-11-25 21:10:12.279563+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,c79e5272-8f8e-420f-a9bf-ed02f8cc4514,63,2025-11-25 21:10:12.280262+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,f8aaddda-78eb-4107-bd1e-b6b63f8c614d,58,2025-11-25 21:10:12.280966+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,51b7be2f-7270-4383-a79c-03a4da813414,182,2025-11-25 21:10:12.281656+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,d9a0ee47-b84f-4cb8-847b-4a696534f3e7,180,2025-11-25 21:10:12.282356+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,346994b0-42d0-495e-9601-076ec5a2aeb8,158,2025-11-25 21:10:12.283049+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,85613e67-fd33-40c3-9343-abd5bc83ea09,70,2025-11-25 21:10:12.283742+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,dff1b489-9ad1-4622-bfc5-0e75ed0032b4,160,2025-11-25 21:10:12.284449+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,7f340c07-7b52-44d1-8baf-3ed4ee16a8b9,91,2025-11-25 21:10:12.285187+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,7f4eead2-6a88-4715-a232-9ee1734b3871,145,2025-11-25 21:10:12.285880+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,f4e3ba47-5e34-4e81-a312-6f4447dc91a9,172,2025-11-25 21:10:12.286627+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,875f0f9f-c98d-4287-af21-802b98e4d061,54,2025-11-25 21:10:12.287391+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,6ffb1d44-572a-46cc-9ec7-72cdb16170f2,77,2025-11-25 21:10:12.288168+00:00
d239e2c9-fcf3-4f44-ab29-b638d45a5388,Cardiology,26b0f8ce-80f7-42c8-bcc4-0a0715db51ef,109,2025-11-25 21:10:12.288935+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,cd82fa7f-f8bc-40ec-befd-d29846899546,119,2025-11-25 21:10:12.290541+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,27ec7f6c-b922-4165-8e17-16b51f180374,48,2025-11-25 21:10:12.291322+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,43ece4e9-c716-4b63-85f5-25f5ca6f8ac5,23,2025-11-25 21:10:12.292080+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,e48a122f-2bc6-4172-9994-60452a9717a1,174,2025-11-25 21:10:12.292801+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,8e88067d-1091-4100-b1ba-7fdeeb79d2e8,86,2025-11-25 21:10:12.293511+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,3517bcff-909b-415f-ac87-ba1f631f3596,125,2025-11-25 21:10:12.294229+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,15192a5f-4e67-4034-8b16-d6501e582dde,139,2025-11-25 21:10:12.294934+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,a41e3028-dbaa-43b4-91f2-0a2bc897efd4,55,2025-11-25 21:10:12.295634+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,1f2e5121-b063-4252-a07c-85aaadd4f1cd,127,2025-11-25 21:10:12.296343+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,c0ef31f9-4980-43ef-9158-de8c70fa9152,152,2025-11-25 21:10:12.297036+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,adcf774c-9ef4-4db1-b42b-6703ba5d9fd1,147,2025-11-25 21:10:12.297742+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,690a6212-d9a3-4c6a-8475-bdb2bb29427c,23,2025-11-25 21:10:12.298455+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,b2288713-a97e-4edc-b552-6812891c7e83,58,2025-11-25 21:10:12.299154+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,764eae95-1a48-4000-832a-82e00b5bbe16,193,2025-11-25 21:10:12.299911+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,4bbc8b04-4909-4ba6-8aa4-b23ee634ab5f,65,2025-11-25 21:10:12.300609+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,89ec725b-b2d4-4f30-bd18-6b19aad1d345,40,2025-11-25 21:10:12.301306+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,97ffb5a6-6832-40bd-8b4a-faed15b2963d,159,2025-11-25 21:10:12.302015+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,d45ccf92-c435-4027-bc94-134a0ecbd4e9,61,2025-11-25 21:10:12.302711+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,619da02a-3051-42b8-8b48-37e5c5e325cc,97,2025-11-25 21:10:12.303453+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,82cfc68e-73e8-425c-a332-9848b05024dd,97,2025-11-25 21:10:12.304215+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,f08dda97-b7f8-499e-bb31-e5774050ff2a,75,2025-11-25 21:10:12.304954+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,86c3cc43-8024-431e-9bac-dcc1eea8701a,37,2025-11-25 21:10:12.305813+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,8018433f-1f5c-4d04-8f5b-7fdb5f5f9e96,158,2025-11-25 21:10:12.306596+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,04b51ce8-59e9-4a6e-b3ae-b71c62513568,165,2025-11-25 21:10:12.307304+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,4eb6bb84-6acb-48af-948c-ba321d5f7d53,50,2025-11-25 21:10:12.308018+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,f0728fb0-1a42-49dc-88a0-c4c1e8cd98fc,117,2025-11-25 21:10:12.308717+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,c240752c-34b6-4709-8a68-e7660f7f4ac9,74,2025-11-25 21:10:12.309440+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,e5cefb16-231c-42e0-b72b-d5a6f1ae2916,147,2025-11-25 21:10:12.310154+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,e9179438-5146-429f-ad84-6e4d7620055c,23,2025-11-25 21:10:12.310853+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Emergency,64339099-7ef4-44fd-99a1-6b132dd56069,171,2025-11-25 21:10:12.311556+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,3e75c02b-6451-4d2e-9a83-67c1c5fea5b4,27,2025-11-25 21:10:12.312961+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,1732a78b-1dae-457a-bba4-df140820fe38,100,2025-11-25 21:10:12.313712+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,50bd4d92-aa02-4e8d-9fb9-cd313dcc52fd,49,2025-11-25 21:10:12.314485+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,b182a44d-eb75-491d-8450-4bbb63faaf32,153,2025-11-25 21:10:12.315184+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,cac15bc1-69a1-4ffd-8aaf-bbd4bc449d4b,186,2025-11-25 21:10:12.315888+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,3b4c6454-bcf8-4bdd-9e41-7e75d74e4174,125,2025-11-25 21:10:12.316612+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,31b720c8-ca76-4c0b-b295-c402bab97d67,152,2025-11-25 21:10:12.317308+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,ec9e221d-246b-48a7-9b51-4659753a1a4a,15,2025-11-25 21:10:12.318029+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,c94a1292-7a13-45d3-b67b-411e9aa17477,123,2025-11-25 21:10:12.318776+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,b19493af-19f2-4705-bf2a-ffe3d63cc0de,157,2025-11-25 21:10:12.319531+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,a54e4360-9c6d-44b8-9865-5066d4b32fa1,37,2025-11-25 21:10:12.320272+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,9167cb82-df2c-4b76-83db-ae4c329e63b5,37,2025-11-25 21:10:12.321272+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,6c74c337-c5c2-4eb5-8ad7-ea4e72bb0bf0,137,2025-11-25 21:10:12.322130+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,b6fbcdd8-354f-4fc1-be34-88eec0653313,121,2025-11-25 21:10:12.322870+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,5c3edb26-bc4f-4f1a-8594-85bf5482b5a1,92,2025-11-25 21:10:12.323582+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,7847277c-858d-4c72-815b-5463c0d6c1ad,198,2025-11-25 21:10:12.324278+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,7f18bdd4-7b75-4ea1-9e0d-f40a7bd8e710,29,2025-11-25 21:10:12.325014+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,4d85e4ee-0755-4553-bd5d-ab6a16f8624c,57,2025-11-25 21:10:12.325719+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,965d9e14-409a-4d65-95bf-8c714913da15,82,2025-11-25 21:10:12.326443+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,d3b7e4a0-1a67-48c9-85d1-9551abece144,182,2025-11-25 21:10:12.327161+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,7e26e7e6-0477-45cb-9228-cfaff0500565,124,2025-11-25 21:10:12.327887+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,86e79265-2fc3-4a87-90f8-b0c8c2477bbe,192,2025-11-25 21:10:12.328635+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,169a4db7-7ef6-4957-b1e4-6494691859db,144,2025-11-25 21:10:12.329343+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,7e2465d8-fa85-4327-b4b4-23f4f5eb7d71,45,2025-11-25 21:10:12.330118+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,1a25c027-0479-482a-af90-6e6e3f78c692,74,2025-11-25 21:10:12.330877+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,e1c401ab-a4d7-4dbf-a1c5-9d55e8db797b,89,2025-11-25 21:10:12.331589+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,d595e791-a905-4988-ac13-5a730890ca29,18,2025-11-25 21:10:12.332293+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,c19dd47d-69d9-4deb-a412-776d683f702d,66,2025-11-25 21:10:12.333009+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,c75dbd59-860f-489a-aafe-ab493fd11528,58,2025-11-25 21:10:12.333725+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,a2881b84-309f-489a-a412-d534ebf43e37,141,2025-11-25 21:10:12.334440+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,32be78a3-2177-4aed-8546-223187ac269f,81,2025-11-25 21:10:12.335146+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,20b98bdb-511f-4cbc-b090-bcf1a70b3aa0,120,2025-11-25 21:10:12.335858+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,b8232415-fc30-4d93-b848-014ea8862b77,11,2025-11-25 21:10:12.336827+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,b10ffeae-1be0-41e7-93bd-bdfa2142320d,182,2025-11-25 21:10:12.337829+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,7eff5d3d-694b-4107-94b3-1416785999d7,21,2025-11-25 21:10:12.338691+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,1ccba835-d05d-478b-8782-891dad4f9989,62,2025-11-25 21:10:12.339504+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,f13e0758-cc4b-412a-8619-c769c3f19301,165,2025-11-25 21:10:12.340272+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,e2ac79c4-0377-4a9f-9be9-664d1b38beb4,65,2025-11-25 21:10:12.341035+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,4fba62d1-0643-40d0-a2ff-d887dc1d70e6,112,2025-11-25 21:10:12.341767+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,2245f4dc-1fe9-4413-bc92-de284d06a5e3,33,2025-11-25 21:10:12.342488+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,afacc702-e12d-484b-bdef-0f3446f89839,135,2025-11-25 21:10:12.343195+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Internal Medicine,9e188d1f-000e-4b19-a608-d60e984bc193,151,2025-11-25 21:10:12.343941+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Pediatrics,aa4b49c3-5aa0-4353-a91e-246313e24c7a,40,2025-11-25 21:10:12.346060+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Pediatrics,f1ce435f-26a1-417e-a44d-f52881e88cd1,22,2025-11-25 21:10:12.346933+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Pediatrics,065a5df4-32ba-4889-a600-e34aa05c72ad,168,2025-11-25 21:10:12.347644+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Pediatrics,f6e5dbe3-0729-44ad-97e8-fc605a76d05b,87,2025-11-25 21:10:12.348343+00:00
7e3b73dd-f0e7-481d-8e95-4f185c8bafe6,Pediatrics,2e6a3a89-fbe3-4e4c-8db0-e7ef444e83af,32,2025-11-25 21:10:12.349072+00:00
